lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration,isScroll
113,6,6,1359,1.35199875156e+12,0f946cb25fc60de136605c63df941dddf53576a5,635.848999023,1.35199884222e+12,pause,True,1,NA,NA,NA,30.166,NA,90.668,DEFAULT,0,24.709,NA
113,6,6,1359,1.35199875156e+12,0f946cb25fc60de136605c63df941dddf53576a5,635.849609375,1.35199886693e+12,play,False,1,NA,NA,NA,24.709,NA,115.377,NA,0,NA,NA
113,6,6,1359,1.35199875156e+12,0f946cb25fc60de136605c63df941dddf53576a5,718.677307129,1.35199894928e+12,pause,True,1,NA,NA,NA,82.349,NA,197.726,DEFAULT,0,8.72,NA
113,6,6,1359,1.35199875156e+12,0f946cb25fc60de136605c63df941dddf53576a5,718.67791748,1.351998958e+12,play,False,1,NA,NA,NA,8.72,NA,206.446,NA,0,NA,NA
113,6,6,1359,1.35199875156e+12,0f946cb25fc60de136605c63df941dddf53576a5,854.926025391,1.35199909375e+12,pause,True,1,NA,NA,NA,135.744,NA,342.19,DEFAULT,0,55.529,NA
113,6,6,1359,1.35199875156e+12,0f946cb25fc60de136605c63df941dddf53576a5,854.926818848,1.35199914928e+12,play,False,1,NA,NA,NA,55.529,NA,397.719,NA,0,NA,NA
113,6,6,1359,1.35199875156e+12,0f946cb25fc60de136605c63df941dddf53576a5,1223.07678223,1.35199951754e+12,pause,True,1,NA,NA,NA,368.262,NA,765.981,DEFAULT,0,31.925,NA
113,6,6,1359,1.35199875156e+12,0f946cb25fc60de136605c63df941dddf53576a5,1223.55249023,1.35199954946e+12,play,False,1,NA,NA,NA,31.925,NA,797.906,NA,0,NA,NA
113,6,6,1359,1.35199875156e+12,0f946cb25fc60de136605c63df941dddf53576a5,1310.81323242,1.35199963676e+12,pause,True,1,NA,NA,NA,87.297,NA,885.203,DEFAULT,0,21.559,NA
113,6,6,1359,1.35199875156e+12,0f946cb25fc60de136605c63df941dddf53576a5,1310.81384277,1.35199965832e+12,play,False,1,NA,NA,NA,21.559,NA,906.762,NA,0,NA,NA
113,6,6,1359,1.35199875156e+12,0f946cb25fc60de136605c63df941dddf53576a5,1359,1.35199970959e+12,pause,True,1,NA,NA,NA,51.273,NA,958.035,PLAYEND,0,NA,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,0,1.35179056723e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.034,NA,0,NA,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,544.013122559,1.35179111143e+12,pause,True,1,NA,NA,NA,544.205,NA,544.239,DEFAULT,0,65.796,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,544.014099121,1.35179117723e+12,play,False,1,NA,NA,NA,65.796,NA,610.035,NA,0,NA,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,822.564575195,1.35179145524e+12,pause,True,1,NA,NA,NA,278.012,NA,888.047,DEFAULT,0,41.381,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,822.565551758,1.35179149662e+12,play,False,1,NA,NA,NA,41.381,NA,929.428,NA,0,NA,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,825.803466797,1.35179149925e+12,pause,True,1,NA,NA,NA,2.623,NA,932.051,DEFAULT,0,20.931,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,825.803466797,1.35179152018e+12,play,False,1,NA,NA,NA,20.931,NA,952.982,NA,0,NA,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,879.445007324,1.35179157327e+12,pause,True,1,NA,NA,NA,53.093,NA,1006.075,DEFAULT,0,135.044,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,879.445007324,1.35179170831e+12,play,False,1,NA,NA,NA,135.044,NA,1141.119,NA,0,NA,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,969.33770752,1.35179179762e+12,pause,True,1,NA,NA,NA,89.303,NA,1230.422,DEFAULT,0,60.749,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,969.33770752,1.35179185837e+12,play,False,1,NA,NA,NA,60.749,NA,1291.171,NA,0,NA,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,1227.57531738,1.35179209721e+12,seeked,False,1,FW,1208.17770752,1227.57531738,238.84,19.3976098633,1530.011,NA,0,NA,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,1344.02160645,1.35179221375e+12,pause,True,1,NA,NA,NA,116.543,NA,1646.554,DEFAULT,0,141.156,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,1344.02270508,1.35179235490e+12,play,False,1,NA,NA,NA,141.156,NA,1787.71,NA,0,NA,NA
113,6,6,1359,1.3517905672e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,1359,1.35179237282e+12,pause,True,1,NA,NA,NA,17.918,NA,1805.628,PLAYEND,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,0,1.35106706822e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.051,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,40.7209434509,1.35106709733e+12,seeked,False,1,FW,29.11,40.7209434509,29.11,11.6109434509,29.161,NA,0,NA,ScrollStart
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,61.0814170837,1.35106709832e+12,seeked,False,1,FW,41.7119434509,61.0814170837,0.991,19.3694736328,30.152,NA,0,NA,ScrollEnd
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,84.8353042603,1.35106711191e+12,seeked,False,1,FW,74.6684170837,84.8353042603,13.587,10.1668871765,43.739,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,101.802360535,1.35106711516e+12,seeked,False,1,FW,88.0923042603,101.802360535,3.257,13.7100562744,46.996,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,151.006835938,1.35106715244e+12,seeked,False,1,FW,139.077360535,151.006835938,37.275,11.9294754028,84.271,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,169.670608521,1.35106715376e+12,seeked,False,1,FW,152.328835938,169.670608521,1.322,17.341772583,85.593,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,178.154129028,1.35106715553e+12,seeked,False,1,FW,171.439608521,178.154129028,1.769,6.71452050781,87.362,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,210.391555786,1.35106717594e+12,seeked,False,1,FW,198.561129028,210.391555786,20.407,11.8304267578,107.769,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,286.74331665,1.35106724122e+12,seeked,False,1,FW,275.675555786,286.74331665,65.284,11.0677608643,173.053,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,410.602874756,1.35106736056e+12,seeked,False,1,FW,406.08831665,410.602874756,119.345,4.51455810547,292.398,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,417.389678955,1.35106736172e+12,seeked,False,1,FW,411.753874756,417.389678955,1.151,5.63580419922,293.549,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,449.627105713,1.35106737794e+12,seeked,False,1,FW,433.609678955,449.627105713,16.22,16.0174267578,309.769,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,466.594177246,1.35106737979e+12,seeked,False,1,FW,451.478105713,466.594177246,1.851,15.1160715332,311.62,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,495.438171387,1.35106739778e+12,seeked,False,1,FW,484.589177246,495.438171387,17.995,10.8489941406,329.615,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,514.101928711,1.35106740218e+12,seeked,False,1,FW,499.832171387,514.101928711,4.394,14.2697573242,334.009,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,534.462402344,1.35106740459e+12,seeked,False,1,FW,516.517928711,534.462402344,2.416,17.9444736328,336.425,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,571.789916992,1.35106743666e+12,seeked,False,1,FW,566.528402344,571.789916992,32.066,5.26151464844,368.491,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,585.363586426,1.35106743929e+12,seeked,False,1,FW,574.425916992,585.363586426,2.636,10.9376694336,371.127,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,604.02734375,1.35106744625e+12,seeked,False,1,FW,592.317586426,604.02734375,6.954,11.7097573242,378.081,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,654.928527832,1.35106748318e+12,seeked,False,1,FW,640.95534375,654.928527832,36.928,13.973184082,415.009,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,693.952758789,1.35106750948e+12,seeked,False,1,FW,681.231527832,693.952758789,26.303,12.721230957,441.312,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,712.616516113,1.35106751077e+12,seeked,False,1,FW,695.240758789,712.616516113,1.288,17.3757573242,442.6,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,780.484802246,1.35106756023e+12,seeked,False,1,FW,762.075516113,780.484802246,49.459,18.4092861328,492.059,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,807.632080078,1.35106756352e+12,seeked,False,1,FW,783.782802246,807.632080078,3.298,23.849277832,495.357,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,826.295837402,1.35106756616e+12,seeked,False,1,FW,810.273080078,826.295837402,2.641,16.0227573242,497.998,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,848.353027344,1.35106756827e+12,seeked,False,1,FW,828.400837402,848.353027344,2.105,19.9521899414,500.103,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,873.803588867,1.35106757862e+12,seeked,False,1,FW,858.703027344,873.803588867,10.35,15.1005615234,510.453,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,904.344299316,1.35106759328e+12,seeked,False,1,FW,888.462588867,904.344299316,14.659,15.8817104492,525.112,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,955.245483398,1.35106762802e+12,seeked,False,1,FW,939.082299316,955.245483398,34.738,16.163184082,559.85,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,977.30267334,1.35106763238e+12,seeked,False,1,FW,959.609483398,977.30267334,4.364,17.6931899414,564.214,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,1029.9005127,1.35106766236e+12,seeked,False,1,FW,1007.27767334,1029.9005127,29.975,22.6228393555,594.189,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,1089.28527832,1.35106770027e+12,seeked,False,1,FW,1067.8185127,1089.28527832,37.918,21.466765625,632.107,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,1223.04541016,1.35106783427e+12,pause,True,1,NA,NA,NA,134.0,NA,766.107,DEFAULT,0,8.519,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,1223.60986328,1.35106784279e+12,play,False,1,NA,NA,NA,8.519,NA,774.626,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,1243.68554688,1.35106785147e+12,seeked,False,1,FW,1232.28286328,1243.68554688,8.673,11.4026835937,783.299,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,1287.79992676,1.35106787993e+12,seeked,False,1,FW,1272.14954687,1287.79992676,28.464,15.6503798828,811.763,NA,0,NA,NA
113,6,6,1359,1.35106706817e+12,3a1b05263ce97158ecab3e60fe7990851cf3e823,1359,1.35106795476e+12,pause,True,1,NA,NA,NA,74.83,NA,886.593,PLAYEND,0,NA,NA
113,6,6,1359,1.35113962033e+12,4a0bc99084c039f852cc4dfa62bf52dd3edc1eaf,0,1.35113962036e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.033,NA,0,NA,NA
113,6,6,1359,1.35113962033e+12,4a0bc99084c039f852cc4dfa62bf52dd3edc1eaf,1223.05273438,1.35114084566e+12,pause,True,1,NA,NA,NA,1225.3,NA,1225.333,DEFAULT,0,4.405,NA
