lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration,isScroll
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,32.7554283142,1.35241402052e+12,seeked,False,1,BW,71.036,32.7554283142,71.036,-38.2805716858,71.049,NA,0,NA,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,44.1843986511,1.352414032e+12,pause,True,1,NA,NA,NA,11.48,NA,82.529,DEFAULT,0,790.744,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,44.1843986511,1.35241482274e+12,play,False,1,NA,NA,NA,790.744,NA,873.273,NA,0,NA,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,83.2019195557,1.3524148612e+12,pause,True,1,NA,NA,NA,38.462,NA,911.735,DEFAULT,0,158.368,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,83.8196792603,1.35241501957e+12,play,False,1,NA,NA,NA,158.368,NA,1070.103,NA,0,NA,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,161.438568115,1.35241509725e+12,error,False,1,NA,NA,NA,77.678,NA,1147.781,NA,0,NA,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,0,1.35241565627e+12,pause,True,1,NA,NA,NA,559.02,NA,1706.801,DEFAULT,0,23.021,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,52.6426544189,1.35241565934e+12,seeked,True,1,FW,0,52.6426544189,3.075,52.6426544189,1709.876,NA,0,NA,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,57.3220024109,1.35241567693e+12,seeked,True,1,FW,52.6426544189,57.3220024109,17.587,4.67934799194,1727.463,NA,0,NA,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,57.3220024109,1.35241567929e+12,play,False,1,NA,NA,NA,2.359,NA,1729.822,NA,0,NA,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,156.738967896,1.35241577875e+12,pause,True,1,NA,NA,NA,99.459,NA,1829.281,DEFAULT,0,4512.948,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,157.367721558,1.3524202917e+12,play,False,1,NA,NA,NA,4512.948,NA,6342.229,NA,0,NA,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,260.590606689,1.35242039499e+12,pause,True,1,NA,NA,NA,103.29,NA,6445.519,DEFAULT,0,729.388,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,260.59161377,1.35242112438e+12,play,False,1,NA,NA,NA,729.388,NA,7174.907,NA,0,NA,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,388.64074707,1.35242125188e+12,error,False,1,NA,NA,NA,127.507,NA,7302.414,NA,0,NA,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,0,1.35242232633e+12,pause,True,1,NA,NA,NA,1074.449,NA,8376.863,DEFAULT,0,7.619,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,362.649383545,1.35242233395e+12,play,False,1,NA,NA,NA,7.619,NA,8384.482,NA,0,NA,NA
117,7,1,910,1.35241394947e+12,c5f32e9ce1487e3e0db26dcdb70fbf63b9b3ee0b,910,1.35242288766e+12,pause,True,1,NA,NA,NA,553.712,NA,8938.194,PLAYEND,0,NA,NA
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,0,1.35204712104e+12,play,False,1,NA,NA,NA,PlayStart,NA,1.86,NA,0,NA,NA
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,558.449,1.35204768017e+12,pause,True,1,NA,NA,NA,559.133,NA,560.993,DEFAULT,0,1405.729,NA
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,558.449,1.3520490859e+12,play,False,1,NA,NA,NA,1405.729,NA,1966.722,NA,0,NA,NA
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,541.786,1.35204908673e+12,seeked,False,1,BW,559.283,541.786,0.834,-17.497,1967.556,NA,0,NA,ScrollStart
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,525.1,1.35204908715e+12,seeked,False,1,BW,542.201,525.1,0.415,-17.101,1967.971,NA,0,NA,True
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,508.452,1.35204908783e+12,seeked,False,1,BW,525.779,508.452,0.679,-17.327,1968.65,NA,0,NA,True
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,491.786,1.35204908859e+12,seeked,False,1,BW,509.212,491.786,0.76,-17.426,1969.41,NA,0,NA,True
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,475.1,1.35204908924e+12,seeked,False,1,BW,492.439,475.1,0.653,-17.339,1970.063,NA,0,NA,True
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,458.48,1.35204909007e+12,seeked,False,1,BW,475.93,458.48,0.83,-17.45,1970.893,NA,0,NA,ScrollEnd
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,441.885,1.35204909122e+12,seeked,False,1,BW,459.633,441.885,1.153,-17.748,1972.046,NA,0,NA,NA
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,433.59,1.35204909377e+12,seeked,False,1,BW,444.43,433.59,2.545,-10.84,1974.591,NA,0,NA,NA
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,416.876,1.35204909515e+12,seeked,False,1,BW,434.967,416.876,1.377,-18.091,1975.968,NA,0,NA,ScrollStart
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,400.228,1.3520490959e+12,seeked,False,1,BW,417.631,400.228,0.755,-17.403,1976.723,NA,0,NA,ScrollEnd
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,383.542,1.3520490974e+12,seeked,False,1,BW,401.727,383.542,1.499,-18.185,1978.222,NA,0,NA,NA
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,366.867,1.35204909887e+12,seeked,False,1,BW,385.013,366.867,1.471,-18.146,1979.693,NA,0,NA,ScrollStart
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,350.256,1.35204909975e+12,seeked,False,1,BW,367.749,350.256,0.882,-17.493,1980.575,NA,0,NA,ScrollEnd
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,333.563,1.35204910082e+12,seeked,False,1,BW,351.328,333.563,1.072,-17.765,1981.647,NA,0,NA,NA
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,316.895,1.35204910193e+12,seeked,False,1,BW,334.672,316.895,1.109,-17.777,1982.756,NA,0,NA,ScrollStart
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,300.2,1.35204910281e+12,seeked,False,1,BW,317.774,300.2,0.879,-17.574,1983.635,NA,0,NA,ScrollEnd
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,283.593,1.35204910398e+12,seeked,False,1,BW,301.371,283.593,1.171,-17.778,1984.806,NA,0,NA,NA
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,275.318,1.35204910684e+12,seeked,False,1,BW,286.45,275.318,2.857,-11.132,1987.663,NA,0,NA,NA
117,7,1,910,1.35204711918e+12,e58a37a0cba8f632f0bd2a3a43fdd6d2da481f4a,910,1.35204974243e+12,pause,True,1,NA,NA,NA,635.586,NA,2623.249,PLAYEND,0,NA,NA
117,7,1,910,1.35175701747e+12,6c1b388479bfd240fc4666b2f60508c34f1f310a,0,1.35175701751e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.044,NA,0,NA,NA
117,7,1,910,1.35175701747e+12,6c1b388479bfd240fc4666b2f60508c34f1f310a,910,1.35175792774e+12,pause,True,1,NA,NA,NA,910.229,NA,910.273,PLAYEND,0,NA,NA
117,7,1,910,1.35207740886e+12,9761b07bd155788d724d2bf2354b1290a721191d,0,1.35207740888e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.014,NA,0,NA,NA
117,7,1,910,1.35207740886e+12,9761b07bd155788d724d2bf2354b1290a721191d,149.731033325,1.3520775789e+12,seeked,False,1,BW,170.025,149.731033325,170.025,-20.2939666748,170.039,NA,0,NA,NA
117,7,1,910,1.35207740886e+12,9761b07bd155788d724d2bf2354b1290a721191d,126.151344299,1.35207758010e+12,seeked,False,1,BW,150.936033325,126.151344299,1.205,-24.7846890259,171.244,NA,0,NA,NA
117,7,1,910,1.35207740886e+12,9761b07bd155788d724d2bf2354b1290a721191d,104.929618835,1.35207758421e+12,seeked,False,1,BW,130.252344299,104.929618835,4.101,-25.3227254639,175.345,NA,0,NA,NA
117,7,1,910,1.35207740886e+12,9761b07bd155788d724d2bf2354b1290a721191d,118.074562073,1.3520775974e+12,pause,True,1,NA,NA,NA,13.198,NA,188.543,DEFAULT,0,251.057,NA
117,7,1,910,1.35207740886e+12,9761b07bd155788d724d2bf2354b1290a721191d,118.509895325,1.35207784846e+12,play,False,1,NA,NA,NA,251.057,NA,439.6,NA,0,NA,NA
117,7,1,910,1.35207740886e+12,9761b07bd155788d724d2bf2354b1290a721191d,910,1.35207864101e+12,pause,True,1,NA,NA,NA,792.553,NA,1232.153,PLAYEND,0,NA,NA
117,7,1,910,1.35234949258e+12,a8b98db32fd8bca2e898d0f04067ee04af93c6a4,0,1.3523494926e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.019,NA,0,NA,NA
117,7,1,910,1.35234949258e+12,a8b98db32fd8bca2e898d0f04067ee04af93c6a4,88.4519729614,1.35234958342e+12,pause,True,1,NA,NA,NA,90.817,NA,90.836,DEFAULT,0,2.56,NA
117,7,1,910,1.35234949258e+12,a8b98db32fd8bca2e898d0f04067ee04af93c6a4,88.4909591675,1.35234958598e+12,play,False,1,NA,NA,NA,2.56,NA,93.396,NA,0,NA,NA
117,7,1,910,1.35234949258e+12,a8b98db32fd8bca2e898d0f04067ee04af93c6a4,102.871810913,1.35234960042e+12,pause,True,1,NA,NA,NA,14.446,NA,107.842,DEFAULT,0,31.41,NA
117,7,1,910,1.35234949258e+12,a8b98db32fd8bca2e898d0f04067ee04af93c6a4,102.89666748,1.35234963184e+12,play,False,1,NA,NA,NA,31.41,NA,139.252,NA,0,NA,NA
117,7,1,910,1.35234949258e+12,a8b98db32fd8bca2e898d0f04067ee04af93c6a4,104.129089355,1.35234963323e+12,pause,True,1,NA,NA,NA,1.395,NA,140.647,DEFAULT,0,2.428,NA
117,7,1,910,1.35234949258e+12,a8b98db32fd8bca2e898d0f04067ee04af93c6a4,104.151268005,1.35234963566e+12,play,False,1,NA,NA,NA,2.428,NA,143.075,NA,0,NA,NA
117,7,1,910,1.35234949258e+12,a8b98db32fd8bca2e898d0f04067ee04af93c6a4,73.0086898804,1.35234965037e+12,seeked,False,1,BW,118.862268005,73.0086898804,14.711,-45.853578125,157.786,NA,0,NA,NA
117,7,1,910,1.35234949258e+12,a8b98db32fd8bca2e898d0f04067ee04af93c6a4,531.551940918,1.3523501089e+12,pause,True,1,NA,NA,NA,458.532,NA,616.318,DEFAULT,0,36.321,NA
117,7,1,910,1.35234949258e+12,a8b98db32fd8bca2e898d0f04067ee04af93c6a4,531.591003418,1.35235014522e+12,play,False,1,NA,NA,NA,36.321,NA,652.639,NA,0,NA,NA
