lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration,isScroll
115,6,7,1235,1.35212974611e+12,34ab5c793377e0426d210916abaf7796b1adbf59,108.999084473,1.35212997963e+12,play,False,1,NA,NA,NA,25.022,NA,233.516,NA,0,NA,NA
115,6,7,1235,1.35212974611e+12,34ab5c793377e0426d210916abaf7796b1adbf59,118.714904785,1.35213001475e+12,seeked,False,1,BW,144.123084473,118.714904785,35.124,-25.4081796875,268.64,NA,0,NA,NA
115,6,7,1235,1.35212974611e+12,34ab5c793377e0426d210916abaf7796b1adbf59,573.670227051,1.35213050062e+12,seeked,False,1,BW,604.576904785,573.670227051,485.862,-30.9066777344,754.502,NA,0,NA,NA
115,6,7,1235,1.35212974611e+12,34ab5c793377e0426d210916abaf7796b1adbf59,1235,1.35213116249e+12,pause,True,1,NA,NA,NA,661.877,NA,1416.379,PLAYEND,0,NA,NA
115,6,7,1235,1.3520537947e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,0,1.35205379472e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.021,NA,0,NA,NA
115,6,7,1235,1.3520537947e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,1235,1.35205503055e+12,pause,True,1,NA,NA,NA,1235.826,NA,1235.847,PLAYEND,0,NA,NA
115,6,7,1235,1.35108410392e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,0,1.35108410393e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.012,NA,0,NA,NA
115,6,7,1235,1.35108410392e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,121.064491272,1.35108423288e+12,pause,True,1,NA,NA,NA,128.947,NA,128.959,DEFAULT,0,0.847,NA
115,6,7,1235,1.35108410392e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,121.064491272,1.35108423372e+12,play,False,1,NA,NA,NA,0.847,NA,129.806,NA,0,NA,NA
115,6,7,1235,1.35108410392e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,121.091766357,1.35108423447e+12,pause,True,1,NA,NA,NA,0.745,NA,130.551,DEFAULT,0,1.719,NA
115,6,7,1235,1.35108410392e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,122.068748474,1.35108423619e+12,play,False,1,NA,NA,NA,1.719,NA,132.27,NA,0,NA,NA
115,6,7,1235,1.35108410392e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,122.068748474,1.35108424062e+12,pause,True,1,NA,NA,NA,4.433,NA,136.703,DEFAULT,0,1.959,NA
115,6,7,1235,1.35108410392e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,122.068748474,1.35108424258e+12,play,False,1,NA,NA,NA,1.959,NA,138.662,NA,0,NA,NA
115,6,7,1235,1.35108410392e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,1223.9864502,1.35108534491e+12,pause,True,1,NA,NA,NA,1102.329,NA,1240.991,DEFAULT,0,410.242,NA
115,6,7,1235,1.35108410392e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,1223.99145508,1.35108575515e+12,play,False,1,NA,NA,NA,410.242,NA,1651.233,NA,0,NA,NA
115,6,7,1235,1.35108410392e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,1235,1.35108576615e+12,pause,True,1,NA,NA,NA,11.003,NA,1662.236,PLAYEND,0,NA,NA
115,6,7,1235,1.35204976285e+12,1d26137ad48656b3037994d5b1cb374f909de9e3,0,1.35204976287e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.017,NA,0,NA,NA
115,6,7,1235,1.35204976285e+12,1d26137ad48656b3037994d5b1cb374f909de9e3,311.654632568,1.35204977208e+12,seeked,False,1,FW,9.216,311.654632568,9.216,302.438632568,9.233,NA,0,NA,NA
115,6,7,1235,1.35204976285e+12,1d26137ad48656b3037994d5b1cb374f909de9e3,369.190582275,1.3520498297e+12,pause,True,1,NA,NA,NA,57.616,NA,66.849,DEFAULT,0,15.377,NA
115,6,7,1235,1.35204976285e+12,1d26137ad48656b3037994d5b1cb374f909de9e3,369.63067627,1.35204984508e+12,play,False,1,NA,NA,NA,15.377,NA,82.226,NA,0,NA,NA
115,6,7,1235,1.35204976285e+12,1d26137ad48656b3037994d5b1cb374f909de9e3,407.369995117,1.3520498829e+12,pause,True,1,NA,NA,NA,37.819,NA,120.045,DEFAULT,0,52.764,NA
115,6,7,1235,1.35204976285e+12,1d26137ad48656b3037994d5b1cb374f909de9e3,407.899902344,1.35204993566e+12,play,False,1,NA,NA,NA,52.764,NA,172.809,NA,0,NA,NA
115,6,7,1235,1.35204976285e+12,1d26137ad48656b3037994d5b1cb374f909de9e3,499.902557373,1.35205002811e+12,pause,True,1,NA,NA,NA,92.448,NA,265.257,DEFAULT,0,11.524,NA
115,6,7,1235,1.35204976285e+12,1d26137ad48656b3037994d5b1cb374f909de9e3,500.407287598,1.35205003963e+12,play,False,1,NA,NA,NA,11.524,NA,276.781,NA,0,NA,NA
115,6,7,1235,1.35204976285e+12,1d26137ad48656b3037994d5b1cb374f909de9e3,592.93359375,1.35205013224e+12,pause,True,1,NA,NA,NA,92.602,NA,369.383,DEFAULT,0,1.68,NA
115,6,7,1235,1.35204976285e+12,1d26137ad48656b3037994d5b1cb374f909de9e3,593.468383789,1.35205013392e+12,play,False,1,NA,NA,NA,1.68,NA,371.063,NA,0,NA,NA
115,6,7,1235,1.35204976285e+12,1d26137ad48656b3037994d5b1cb374f909de9e3,1235,1.35205077596e+12,pause,True,1,NA,NA,NA,642.049,NA,1013.112,PLAYEND,0,NA,NA
115,6,7,1235,1.35202988656e+12,40418f331c75c5b8ffbb0d74e8158a728322700d,0,1.35202988658e+12,play,False,1.5,NA,NA,NA,PlayStart,NA,0.017,NA,0,NA,NA
115,6,7,1235,1.35202988656e+12,40418f331c75c5b8ffbb0d74e8158a728322700d,11.293554306,1.35202989459e+12,pause,True,1.5,NA,NA,NA,8.008,NA,8.025,DEFAULT,0,88.062,NA
115,6,7,1235,1.35202988656e+12,40418f331c75c5b8ffbb0d74e8158a728322700d,11.9120321274,1.35202998265e+12,play,False,1.5,NA,NA,NA,88.062,NA,96.087,NA,0,NA,NA
115,6,7,1235,1.35202988656e+12,40418f331c75c5b8ffbb0d74e8158a728322700d,1179.70214844,1.35203076127e+12,pause,True,1.5,NA,NA,NA,778.621,NA,874.708,DEFAULT,0,0.927,NA
115,6,7,1235,1.35202988656e+12,40418f331c75c5b8ffbb0d74e8158a728322700d,1180.51000977,1.3520307622e+12,play,False,1.5,NA,NA,NA,0.927,NA,875.635,NA,0,NA,NA
115,6,7,1235,1.35202988656e+12,40418f331c75c5b8ffbb0d74e8158a728322700d,1235,1.35203079927e+12,pause,True,1.5,NA,NA,NA,37.073,NA,912.708,PLAYEND,0,NA,NA
115,6,7,1235,1.35177406614e+12,b3a7a6ebca42a5ba07bd75352de8aa42b06c6754,0,1.35177406615e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.009,NA,0,NA,NA
115,6,7,1235,1.35177406614e+12,b3a7a6ebca42a5ba07bd75352de8aa42b06c6754,919.511535645,1.35177498763e+12,pause,True,1,NA,NA,NA,921.484,NA,921.493,DEFAULT,0,171.723,NA
115,6,7,1235,1.35177406614e+12,b3a7a6ebca42a5ba07bd75352de8aa42b06c6754,919.53314209,1.35177515936e+12,play,False,1,NA,NA,NA,171.723,NA,1093.216,NA,0,NA,NA
115,6,7,1235,1.35177406614e+12,b3a7a6ebca42a5ba07bd75352de8aa42b06c6754,960.276428223,1.35177520012e+12,pause,True,1,NA,NA,NA,40.767,NA,1133.983,DEFAULT,0,131.089,NA
115,6,7,1235,1.35177406614e+12,b3a7a6ebca42a5ba07bd75352de8aa42b06c6754,960.29888916,1.35177533121e+12,play,False,1,NA,NA,NA,131.089,NA,1265.072,NA,0,NA,NA
115,6,7,1235,1.35177406614e+12,b3a7a6ebca42a5ba07bd75352de8aa42b06c6754,1235,1.35177560642e+12,pause,True,1,NA,NA,NA,275.208,NA,1540.28,PLAYEND,0,NA,NA
115,6,7,1235,1.35179267798e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,0,1.35179267799e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.013,NA,0,NA,NA
115,6,7,1235,1.35179267798e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,152.447494507,1.35179268872e+12,seeked,False,1,FW,10.727,152.447494507,10.727,141.720494507,10.74,NA,0,NA,NA
115,6,7,1235,1.35179267798e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,190.559371948,1.35179269100e+12,seeked,False,1,FW,154.734494507,190.559371948,2.287,35.8248774414,13.027,NA,0,NA,NA
115,6,7,1235,1.35179267798e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,215.967300415,1.35179269365e+12,seeked,False,1,FW,193.204371948,215.967300415,2.645,22.7629284668,15.672,NA,0,NA,NA
115,6,7,1235,1.35179267798e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,246.139190674,1.35179269698e+12,seeked,False,1,FW,219.292300415,246.139190674,3.325,26.8468902588,18.997,NA,0,NA,NA
115,6,7,1235,1.35179267798e+12,ff55388dc651f2a00ab9d9ddd86ce68433a97e7e,1235,1.35179368636e+12,pause,True,1,NA,NA,NA,989.385,NA,1008.382,PLAYEND,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,0,1.35205425996e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.013,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,411.006744385,1.35205467274e+12,pause,True,1,NA,NA,NA,412.78,NA,412.793,DEFAULT,0,7410.53,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,411.021118164,1.35206208327e+12,play,False,1,NA,NA,NA,7410.53,NA,7823.323,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,524.761230469,1.35206222693e+12,seeked,False,1,BW,554.678118164,524.761230469,143.657,-29.9168876953,7966.98,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,510.413330078,1.35206222953e+12,seeked,False,1,BW,527.359230469,510.413330078,2.598,-16.9459003906,7969.578,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,494.511657715,1.35206223138e+12,seeked,False,1,BW,512.270330078,494.511657715,1.857,-17.7586723633,7971.435,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,741.829711914,1.35206247871e+12,pause,True,1,NA,NA,NA,247.324,NA,8218.759,DEFAULT,0,339.062,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,741.860900879,1.35206281777e+12,play,False,1,NA,NA,NA,339.062,NA,8557.821,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,752.104980469,1.35206290425e+12,seeked,False,1,BW,828.337900879,752.104980469,86.477,-76.2329204102,8644.298,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,702.811645508,1.35206290855e+12,seeked,False,1,BW,756.410980469,702.811645508,4.306,-53.5993349609,8648.604,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,672.604919434,1.35206291194e+12,seeked,False,1,BW,706.194645508,672.604919434,3.383,-33.5897260742,8651.987,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,631.258361816,1.35206291756e+12,seeked,False,1,BW,678.230919434,631.258361816,5.626,-46.9725576172,8657.613,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,844.354309082,1.35206314579e+12,seeked,False,1,BW,859.483361816,844.354309082,228.225,-15.1290527344,8885.838,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,839.607116699,1.35206315413e+12,seeked,False,1,BW,852.700309082,839.607116699,8.346,-13.0931923828,8894.184,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,817.323974609,1.35206317635e+12,seeked,False,1,BW,861.828116699,817.323974609,22.221,-44.5041420898,8916.405,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,790.277770996,1.35206318464e+12,seeked,False,1,BW,825.610974609,790.277770996,8.287,-35.3332036133,8924.692,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,882.546081543,1.35206329227e+12,seeked,False,1,BW,897.908770996,882.546081543,107.631,-15.3626894531,9032.323,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,884.756713867,1.35206329451e+12,pause,True,1,NA,NA,NA,2.235,NA,9034.558,DEFAULT,0,142.528,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,871.359985352,1.35206343583e+12,seeked,True,1,BW,884.756713867,871.359985352,141.328,-13.3967285156,9175.886,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,871.359985352,1.35206343703e+12,play,False,1,NA,NA,NA,1.2,NA,9177.086,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,854.022094727,1.35206344504e+12,seeked,False,1,BW,879.364985352,854.022094727,8.005,-25.342890625,9185.091,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,928.728820801,1.35206354748e+12,seeked,False,1,BW,956.462094727,928.728820801,102.44,-27.7332739258,9287.531,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,966.792541504,1.35206362826e+12,seeked,False,1,BW,1009.5148208,966.792541504,80.786,-42.7222792969,9368.317,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,950.901611328,1.35206365765e+12,seeked,False,1,BW,996.175541504,950.901611328,29.383,-45.2739301758,9397.7,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,1025.61743164,1.35206375434e+12,seeked,False,1,BW,1047.59161133,1025.61743164,96.69,-21.9741796875,9494.39,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,1012.88806152,1.35206375878e+12,seeked,False,1,BW,1030.05443164,1012.88806152,4.437,-17.1663701172,9498.827,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,1179.84130859,1.35206394097e+12,seeked,False,1,BW,1195.08506152,1179.84130859,182.197,-15.2437529297,9681.024,NA,0,NA,NA
115,6,7,1235,1.35205425995e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,1235,1.35206399663e+12,pause,True,1,NA,NA,NA,55.662,NA,9736.686,PLAYEND,0,NA,NA
115,6,7,1235,1.35103905864e+12,e0616629713182fe347b02943f2931e9e0f66b99,0,1.35103905864e+12,play,False,2,NA,NA,NA,PlayStart,NA,0.008,NA,0,NA,NA
115,6,7,1235,1.35103905864e+12,e0616629713182fe347b02943f2931e9e0f66b99,360.664123535,1.35103924338e+12,ratechange,False,1.75,NA,NA,NA,184.739,NA,184.747,NA,0,NA,NA
115,6,7,1235,1.35103905864e+12,e0616629713182fe347b02943f2931e9e0f66b99,361.034820557,1.3510392436e+12,ratechange,False,1.5,NA,NA,NA,0.212,NA,184.959,NA,0,NA,NA
115,6,7,1235,1.35103905864e+12,e0616629713182fe347b02943f2931e9e0f66b99,361.602783203,1.3510392438e+12,ratechange,False,1.25,NA,NA,NA,0.202,NA,185.161,NA,0,NA,NA
115,6,7,1235,1.35103905864e+12,e0616629713182fe347b02943f2931e9e0f66b99,494.538543701,1.35103935001e+12,ratechange,False,1.5,NA,NA,NA,106.212,NA,291.373,NA,0,NA,NA
115,6,7,1235,1.35103905864e+12,e0616629713182fe347b02943f2931e9e0f66b99,494.712188721,1.35103935023e+12,ratechange,False,1.75,NA,NA,NA,0.221,NA,291.594,NA,0,NA,NA
115,6,7,1235,1.35103905864e+12,e0616629713182fe347b02943f2931e9e0f66b99,1178.44055176,1.35103974103e+12,ratechange,False,2,NA,NA,NA,390.799,NA,682.393,NA,0,NA,NA
115,6,7,1235,1.35103905864e+12,e0616629713182fe347b02943f2931e9e0f66b99,1235,1.35103977018e+12,pause,True,2,NA,NA,NA,29.147,NA,711.54,PLAYEND,0,NA,NA
115,6,7,1235,1.35116879389e+12,0fdcec16afac66c4bf0414572fe88c3e20a91f62,0,1.35116879399e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.096,NA,0,NA,NA
115,6,7,1235,1.35116879389e+12,0fdcec16afac66c4bf0414572fe88c3e20a91f62,1235,1.35117003102e+12,pause,True,1,NA,NA,NA,1237.031,NA,1237.127,PLAYEND,0,NA,NA
115,6,7,1235,1.35184750290e+12,3c9f12943d0213d127ff6213de775f9c4f22f69e,0,1.35184750292e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.015,NA,0,NA,NA
115,6,7,1235,1.35184750290e+12,3c9f12943d0213d127ff6213de775f9c4f22f69e,997.260742188,1.3518475119e+12,seeked,False,1,FW,8.982,997.260742188,8.982,988.278742188,8.997,NA,0,NA,NA
115,6,7,1235,1.35184750290e+12,3c9f12943d0213d127ff6213de775f9c4f22f69e,1054.42858887,1.35184751563e+12,seeked,False,1,FW,1000.98974219,1054.42858887,3.729,53.4388466797,12.726,NA,0,NA,NA
115,6,7,1235,1.35184750290e+12,3c9f12943d0213d127ff6213de775f9c4f22f69e,1105.24438477,1.35184751847e+12,seeked,False,1,FW,1057.26358887,1105.24438477,2.835,47.9807958984,15.561,NA,0,NA,NA
115,6,7,1235,1.35184750290e+12,3c9f12943d0213d127ff6213de775f9c4f22f69e,1235,1.35184764877e+12,pause,True,1,NA,NA,NA,130.306,NA,145.867,PLAYEND,0,NA,NA
115,6,7,1235,1.35201446721e+12,b4b9c9abdf4c8626ea5eb0852919b6515b838624,0,1.3520144674e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.194,NA,0,NA,NA
115,6,7,1235,1.35201446721e+12,b4b9c9abdf4c8626ea5eb0852919b6515b838624,451.554199219,1.35201491993e+12,pause,True,1,NA,NA,NA,452.526,NA,452.72,DEFAULT,0,22.114,NA
115,6,7,1235,1.35201446721e+12,b4b9c9abdf4c8626ea5eb0852919b6515b838624,451.556182861,1.35201494204e+12,play,False,1,NA,NA,NA,22.114,NA,474.834,NA,0,NA,NA
115,6,7,1235,1.35201446721e+12,b4b9c9abdf4c8626ea5eb0852919b6515b838624,1235,1.35201572551e+12,pause,True,1,NA,NA,NA,783.465,NA,1258.299,PLAYEND,0,NA,NA
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,0,1.35208863598e+12,play,False,1.5,NA,NA,NA,PlayStart,NA,0.009,NA,0,NA,NA
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,49.2923164368,1.35208864559e+12,seeked,False,1.5,FW,14.421,49.2923164368,9.614,34.8713164368,9.623,NA,0,NA,NA
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,69.9750213623,1.35208864761e+12,seeked,False,1.5,FW,52.3283164368,69.9750213623,2.024,17.6467049255,11.647,NA,0,NA,ScrollStart
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,90.6435928345,1.35208864835e+12,seeked,False,1.5,FW,71.0760213623,90.6435928345,0.734,19.5675714722,12.381,NA,0,NA,ScrollEnd
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,131.976196289,1.35208864946e+12,seeked,False,1.5,FW,92.3130928345,131.976196289,1.113,39.6631034546,13.494,NA,0,NA,NA
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,139.908721924,1.35208865476e+12,pause,True,1.5,NA,NA,NA,5.303,NA,18.797,DEFAULT,0,10.192,NA
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,139.909210205,1.35208866496e+12,play,False,1.5,NA,NA,NA,10.192,NA,28.989,NA,0,NA,NA
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,153.630874634,1.35208867366e+12,pause,True,1.5,NA,NA,NA,8.702,NA,37.691,DEFAULT,0,175.984,NA
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,153.63218689,1.35208884964e+12,play,False,1.5,NA,NA,NA,175.984,NA,213.675,NA,0,NA,NA
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,321.968536377,1.35208896114e+12,pause,True,1.5,NA,NA,NA,111.493,NA,325.168,DEFAULT,0,81.137,NA
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,321.970458984,1.35208904227e+12,play,False,1.5,NA,NA,NA,81.137,NA,406.305,NA,0,NA,NA
115,6,7,1235,1.35208863597e+12,454bdcc37d163a9f6e5788d13567b3081eda0bad,396.243286133,1.35208909169e+12,pause,True,1.5,NA,NA,NA,49.419,NA,455.724,DEFAULT,0,14.232,NA
