lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,74.2448272705,1.35275835032e+12,pause,True,1.25,NA,NA,NA,61.087,NA,61.104,DEFAULT,0,48.377
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,69.0445556641,1.35275835293e+12,seeked,True,1.25,BW,74.2448272705,69.0445556641,2.606,-5.20027160645,63.71,NA,0,NA
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,69.0445556641,1.3527583987e+12,play,False,1.25,NA,NA,NA,45.771,NA,109.481,NA,0,NA
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,109.845474243,1.35275843205e+12,pause,True,1.25,NA,NA,NA,33.354,NA,142.835,DEFAULT,0,7.9
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,110.478675842,1.35275843995e+12,play,False,1.25,NA,NA,NA,7.9,NA,150.735,NA,0,NA
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,304.687835693,1.35275859533e+12,pause,True,1.25,NA,NA,NA,155.378,NA,306.113,DEFAULT,0,0.236
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,304.689025879,1.35275859557e+12,play,False,1.25,NA,NA,NA,0.236,NA,306.349,NA,0,NA
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,306.715576172,1.35275859679e+12,pause,True,1.25,NA,NA,NA,1.225,NA,307.574,DEFAULT,0,80.721
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,307.275665283,1.35275867751e+12,play,False,1.25,NA,NA,NA,80.721,NA,388.295,NA,0,NA
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,433.612701416,1.35275877934e+12,pause,True,1.25,NA,NA,NA,101.825,NA,490.12,DEFAULT,0,24.745
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,434.171508789,1.35275880408e+12,play,False,1.25,NA,NA,NA,24.745,NA,514.865,NA,0,NA
111,6,5,683,1.35275828922e+12,0baa7f0783f353fe8dc75b720770d10685add7c5,683.364013672,1.35275900356e+12,pause,True,1.25,NA,NA,NA,199.481,NA,714.346,PLAYEND,0,NA
111,6,5,683,1.35202395358e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,0,1.35202395361e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.034,NA,0,NA
111,6,5,683,1.35202395358e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,15.246629715,1.35202397062e+12,pause,True,1,NA,NA,NA,17.006,NA,17.04,DEFAULT,0,28087.007
111,6,5,683,1.35202395358e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,15.246629715,1.35205205763e+12,play,False,1,NA,NA,NA,28087.007,NA,28104.047,NA,0,NA
111,6,5,683,1.35202395358e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,21.9581298828,1.35205205886e+12,seeked,False,1,FW,16.481629715,21.9581298828,1.235,5.47650016785,28105.282,NA,0,NA
111,6,5,683,1.35202395358e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,0,1.35205206007e+12,seeked,False,1,BW,23.1671298828,0,1.209,-23.1671298828,28106.491,NA,0,NA
111,6,5,683,1.35202395358e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,414.569519043,1.35205209066e+12,seeked,False,1,FW,30.595,414.569519043,30.595,383.974519043,28137.086,NA,0,NA
111,6,5,683,1.35202395358e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,438.28427124,1.3520520972e+12,seeked,False,1,FW,421.100519043,438.28427124,6.531,17.1837521973,28143.617,NA,0,NA
111,6,5,683,1.35202395358e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,483.95715332,1.35205210521e+12,seeked,False,1,FW,446.29527124,483.95715332,8.011,37.6618820801,28151.628,NA,0,NA
111,6,5,683,1.35202395358e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,599.017822266,1.35205220156e+12,seeked,False,1,FW,580.30515332,599.017822266,96.348,18.7126689453,28247.976,NA,0,NA
111,6,5,683,1.35202395358e+12,2986785412a0766f7d36aaa98f4421fdd4bd5b07,683.336975098,1.3520522861e+12,pause,True,1,NA,NA,NA,84.542,NA,28332.518,PLAYEND,0,NA
111,6,5,683,1.35108093203e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,0,1.35108093205e+12,play,False,1,NA,NA,NA,PlayStart,NA,0.016,NA,0,NA
111,6,5,683,1.35108093203e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,309.749664307,1.3510812439e+12,pause,True,1,NA,NA,NA,311.849,NA,311.865,DEFAULT,0,594.817
111,6,5,683,1.35108093203e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,309.752655029,1.35108183872e+12,play,False,1,NA,NA,NA,594.817,NA,906.682,NA,0,NA
111,6,5,683,1.35108093203e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,433.614440918,1.35108196199e+12,pause,True,1,NA,NA,NA,123.274,NA,1029.956,DEFAULT,0,2.611
111,6,5,683,1.35108093203e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,433.615447998,1.3510819646e+12,play,False,1,NA,NA,NA,2.611,NA,1032.567,NA,0,NA
111,6,5,683,1.35108093203e+12,8308ab53dd7e1e42cae7067c08bab3190ee04755,683.336975098,1.35108221363e+12,pause,True,1,NA,NA,NA,249.026,NA,1281.593,PLAYEND,0,NA
111,6,5,683,1.3518037435e+12,de06349825706a4bb324e3b741b52c7c76dfa32e,0,1.35180374357e+12,play,False,2,NA,NA,NA,PlayStart,NA,0.067,NA,0,NA
111,6,5,683,1.3518037435e+12,de06349825706a4bb324e3b741b52c7c76dfa32e,108.666503906,1.3518037981e+12,ratechange,False,1.75,NA,NA,NA,54.525,NA,54.592,NA,0,NA
111,6,5,683,1.3518037435e+12,de06349825706a4bb324e3b741b52c7c76dfa32e,109.6353302,1.35180379858e+12,ratechange,False,1.5,NA,NA,NA,0.479,NA,55.071,NA,0,NA
111,6,5,683,1.3518037435e+12,de06349825706a4bb324e3b741b52c7c76dfa32e,110.21723175,1.35180379885e+12,ratechange,False,1.25,NA,NA,NA,0.272,NA,55.343,NA,0,NA
111,6,5,683,1.3518037435e+12,de06349825706a4bb324e3b741b52c7c76dfa32e,110.571990967,1.35180379903e+12,ratechange,False,1,NA,NA,NA,0.184,NA,55.527,NA,0,NA
111,6,5,683,1.3518037435e+12,de06349825706a4bb324e3b741b52c7c76dfa32e,110.882781982,1.35180379918e+12,ratechange,False,0.75,NA,NA,NA,0.154,NA,55.681,NA,0,NA
111,6,5,683,1.3518037435e+12,de06349825706a4bb324e3b741b52c7c76dfa32e,112.708892822,1.35180380139e+12,ratechange,False,1,NA,NA,NA,2.206,NA,57.887,NA,0,NA
111,6,5,683,1.3518037435e+12,de06349825706a4bb324e3b741b52c7c76dfa32e,433.680450439,1.35180412254e+12,pause,True,1,NA,NA,NA,321.145,NA,379.032,DEFAULT,0,80.737
111,6,5,683,1.3518037435e+12,de06349825706a4bb324e3b741b52c7c76dfa32e,434.37020874,1.35180420327e+12,play,False,1,NA,NA,NA,80.737,NA,459.769,NA,0,NA
111,6,5,683,1.3518037435e+12,de06349825706a4bb324e3b741b52c7c76dfa32e,591.075378418,1.35180436001e+12,ratechange,False,1.25,NA,NA,NA,156.734,NA,616.503,NA,0,NA
